"EMS_ID","MONITORING_LOCATION","COLLECTION_START","PARAMETER","RESULT_LETTER","RESULT","SAMPLE_CLASS","UPPER_DEPTH","LOWER_DEPTH"
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Chlorophyll A",NA,0.000972,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Chloride Dissolved",NA,0.67,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Hardness (Dissolved)",NA,41.7,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.0701,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nitrate (NO3) Dissolved",NA,0.0701,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.0749,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nitrogen Total Dissolved",NA,0.145,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Silica Reactive Diss",NA,6.68,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Sulfate Dissolved",NA,5.78,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Silver Dissolved","<",5e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Silver Total","<",5e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Aluminum Dissolved",NA,0.00726,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Aluminum Total",NA,0.0157,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Arsenic Dissolved",NA,9.8e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Arsenic Total",NA,9.9e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Boron Dissolved","<",0.005,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Boron Total","<",0.005,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Barium Dissolved",NA,0.0117,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Barium Total",NA,0.0123,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Beryllium Dissolved","<",1e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Beryllium Total","<",1e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Bismuth Dissolved","<",5e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Bismuth Total","<",5e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Calcium Dissolved",NA,13.1,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Calcium Total",NA,12.7,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Cadmium Dissolved","<",5e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Cadmium Total","<",5e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Cobalt Dissolved",NA,9.1e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Cobalt Total",NA,1.72e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Chromium Dissolved","<",1e-04,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Chromium Total","<",1e-04,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Copper Dissolved",NA,0.000404,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Copper Total",NA,0.000468,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Dissolved Oxygen-Field",NA,11.69,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Iron Dissolved",NA,0.0045,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Iron Total",NA,0.0144,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Potassium Dissolved",NA,0.962,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Potassium Total",NA,0.962,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Lithium Dissolved",NA,6e-04,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Lithium Total",NA,0.00053,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Magnesium Dissolved",NA,2.16,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Magnesium Total",NA,2.16,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Manganese Dissolved",NA,0.000671,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Manganese Total",NA,0.00165,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Molybdenum Dissolved",NA,0.00061,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Molybdenum Total",NA,0.000604,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Sodium Dissolved",NA,1.67,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Sodium Total",NA,1.65,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nickel Dissolved",NA,0.00025,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Nickel Total",NA,0.000223,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Phosphorus Total Dissolved","<",0.002,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Phosphorus Total",NA,0.0035,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Lead Dissolved",NA,1.71e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Lead Total",NA,2.41e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Antimony Dissolved","<",2e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Antimony Total","<",2e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Specific Conductivity-Field",NA,91,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Selenium Dissolved",NA,0.000147,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Selenium Total",NA,0.000136,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Silicon Dissolved",NA,3.48,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Silicon Total",NA,3.55,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Tin Dissolved","<",1e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Tin Total","<",1e-05,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Strontium Dissolved",NA,0.0806,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Strontium Total",NA,0.0806,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Temperature-Field",NA,10,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Thallium Dissolved",NA,2.7e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Thallium Total",NA,3.9e-06,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Uranium Dissolved",NA,0.000286,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Uranium Total",NA,0.000299,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Vanadium Dissolved","<",2e-04,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Vanadium Total","<",2e-04,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Zinc Dissolved",NA,4e-04,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:20:00,"Zinc Total",NA,0.00063,"Regular",0.5,8
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"pH",NA,7.85,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Turbidity",NA,1.01,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Alkalinity Total 4.5",NA,43.5,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Carbon Total Organic",NA,1.94,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen Ammonia Total","<",0.005,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen NO2 + NO3",NA,0.075,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen Organic-Total",NA,0.062,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen Kjel.Tot(N)",NA,0.065,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen Total",NA,0.14,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Chloride Dissolved",NA,0.65,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.0747,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrate (NO3) Dissolved",NA,0.0747,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.0653,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Nitrogen Total Dissolved",NA,0.14,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Silica Reactive Diss",NA,7.11,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Sulfate Dissolved",NA,6.02,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Phosphorus Total Dissolved",NA,0.0023,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-05-03 11:35:00,"Phosphorus Total",NA,0.0129,"Regular",85,95
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Extinction Depth",NA,9.7,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Carbon Total Organic",NA,2.27,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Hardness Total (Total)",NA,37.12932,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrogen Ammonia Total","<",0.005,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrogen NO2 + NO3",NA,0,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrogen Organic-Total","<",0.111,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrogen Kjel.Tot(N)",NA,0.116,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrogen Total",NA,0.116,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Chlorophyll A",NA,0.000996,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Carbon Dissolved Organic",NA,2.09,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Chloride Dissolved",NA,0.59,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Hardness (Dissolved)",NA,37,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved","<",0.0032,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrate (NO3) Dissolved","<",0.003,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Silica Reactive Diss",NA,6.06,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Sulfate Dissolved",NA,4.78,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Calcium Total",NA,12,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Dissolved Oxygen-Field",NA,9.47,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Magnesium Total",NA,1.74,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Phosphorus Total Dissolved","<",0.002,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Phosphorus Total",NA,0.0027,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:15:00,"Temperature-Field",NA,16.62,"Regular",1,11
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Carbon Total Organic",NA,1.83,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Hardness Total (Total)",NA,39.86816,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrogen Ammonia Total","<",0.005,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrogen NO2 + NO3",NA,0.095,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrogen Organic-Total","<",0.07,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrogen Kjel.Tot(N)",NA,0.075,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrogen Total",NA,0.17,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Carbon Dissolved Organic",NA,1.69,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Chloride Dissolved",NA,0.7,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Hardness (Dissolved)",NA,39.8,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.0949,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrate (NO3) Dissolved",NA,0.0949,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Silica Reactive Diss",NA,6.96,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Sulfate Dissolved",NA,5.15,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Calcium Total",NA,12.8,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Magnesium Total",NA,1.92,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Phosphorus Total Dissolved","<",0.002,"Regular",19,36
"0500123","SHUSWAP LK WEST OF SORRENTO",2018-09-19 12:30:00,"Phosphorus Total",NA,0.0028,"Regular",19,36
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"pH",NA,7.89,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Turbidity",NA,0.39,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Extinction Depth",NA,7.6,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Alkalinity Total 4.5",NA,45.3,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Carbon Total Organic",NA,2.66,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Hardness Total (Total)",NA,52.12892,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen Ammonia Total",NA,0.001,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen NO2 + NO3",NA,0.077,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen Organic-Total",NA,0.132,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen Kjel.Tot(N)",NA,0.133,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen Total",NA,0.21,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Chlorophyll A",NA,0.00154,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Chlorophyll A",NA,0.0015,"Replicate",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Chloride Dissolved",NA,1,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Hardness (Dissolved)",NA,52.1,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.077,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrate (NO3) Dissolved",NA,0.077,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen (Kjeldahl) Total Dissolved",NA,0.059,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nitrogen Total Dissolved",NA,0.136,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Silica Reactive Diss",NA,6.74,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Sulfate Dissolved",NA,6.81,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Silver Total","<",5e-06,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Aluminum Total",NA,0.00763,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Arsenic Total",NA,0.000128,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Boron Total","<",0.005,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Barium Total",NA,0.0101,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Beryllium Total","<",1e-05,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Bismuth Total","<",5e-06,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Calcium Total",NA,17.1,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Cadmium Total","<",5e-06,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Cobalt Total",NA,8.9e-06,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Chromium Total","<",1e-04,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Copper Total",NA,0.000454,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Iron Total",NA,0.0118,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Potassium Total",NA,0.957,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Lithium Total",NA,0.00074,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Magnesium Total",NA,2.29,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Manganese Total",NA,0.00131,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Molybdenum Total",NA,0.000689,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Sodium Total",NA,1.85,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Nickel Total",NA,0.000255,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Phosphorus Total Dissolved","<",0.002,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Phosphorus Total",NA,0.0043,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Lead Total",NA,7.8e-06,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Antimony Total","<",2e-05,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Selenium Total",NA,0.000185,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Silicon Total",NA,3.92,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Tin Total","<",1e-05,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Strontium Total",NA,0.093,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Temperature-Field",NA,7.68,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Thallium Total",NA,5.3e-06,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Uranium Total",NA,0.000373,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Vanadium Total",NA,0.00023,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:20:00,"Zinc Total",NA,0.00032,"Regular",0.5,10
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:35:00,"pH",NA,7.83,"Regular",70,130
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2017-05-01 13:35:00,"Alkalinity Total 4.5",NA,47.1,"Regular",70,130
